"lakeid","year4","gearid","effort","spname","total_caught"
"BM",1993,"BSEINE",18.0000,"MOTTLEDSCULPIN",4.0000
"BM",1993,"ELFISH",4.0000,"MUSKELLUNGE",1.0000
"BM",1993,"TRAMML",2.0000,"NORTHERNPIKE",3.0000
"BM",1993,"BSEINE",18.0000,"PUMPKINSEED",1.0000
"BM",1993,"FYKNET",6.0000,"PUMPKINSEED",1.0000
"BM",1993,"TRAMML",2.0000,"PUMPKINSEED",11.0000
"BM",1993,"BSEINE",18.0000,"ROCKBASS",9.0000
"BM",1993,"ELFISH",4.0000,"ROCKBASS",13.0000
"BM",1993,"FYKNET",6.0000,"ROCKBASS",43.0000
"BM",1993,"TRAMML",2.0000,"ROCKBASS",4.0000
"BM",1993,"ELFISH",4.0000,"SMALLMOUTHBASS",3.0000
"BM",1993,"FYKNET",6.0000,"SMALLMOUTHBASS",3.0000
"BM",1993,"BSEINE",18.0000,"WALLEYE",9.0000
"BM",1993,"ELFISH",4.0000,"WALLEYE",70.0000
"BM",1993,"TRAMML",2.0000,"WALLEYE",2.0000
"BM",1993,"VGN051",2.0000,"WALLEYE",0.9100
"BM",1993,"VGN064",2.0000,"WALLEYE",1.0710
"BM",1993,"BSEINE",18.0000,"WHITESUCKER",6.0000
"BM",1993,"ELFISH",4.0000,"WHITESUCKER",3.0000
"BM",1993,"FYKNET",6.0000,"WHITESUCKER",5.0000
"BM",1993,"TRAMML",2.0000,"WHITESUCKER",1.0000
"BM",1993,"BSEINE",18.0000,"YELLOWPERCH",76.0000
"BM",1993,"ELFISH",4.0000,"YELLOWPERCH",7.0000
"BM",1993,"FYKNET",6.0000,"YELLOWPERCH",445.0000
"BM",1993,"TRAMML",2.0000,"YELLOWPERCH",30.0000
"BM",1994,"FYKNET",6.0000,"BLACKNOSESHINER",3.0000
"BM",1994,"BSEINE",18.0000,"BLUEGILL",1.0000
"BM",1994,"ELFISH",4.0000,"BLUEGILL",1.0000
"BM",1994,"FYKNET",6.0000,"BLUEGILL",1.0000
"BM",1994,"BSEINE",18.0000,"BLUNTNOSEMINNOW",49.0000
"BM",1994,"CRAYTR",30.0000,"BLUNTNOSEMINNOW",2.0000
"BM",1994,"ELFISH",4.0000,"BLUNTNOSEMINNOW",8.0000
"BM",1994,"FYKNET",6.0000,"BLUNTNOSEMINNOW",34.0000
"BM",1994,"FYKNET",6.0000,"BROOKSTICKLEBACK",1.0000
"BM",1994,"BSEINE",18.0000,"BURBOT",3.0000
"BM",1994,"FYKNET",6.0000,"BURBOT",1.0000
"BM",1994,"VGN019",2.0000,"CISCO",12.9910
"BM",1994,"VGN025",2.0000,"CISCO",1.9980
"BM",1994,"VGN051",2.0000,"CISCO",5.9835
"BM",1994,"VGN064",2.0000,"CISCO",15.9802
"BM",1994,"VGN089",2.0000,"CISCO",6.0187
"BM",1994,"BSEINE",18.0000,"COMMONSHINER",8.0000
"BM",1994,"FYKNET",6.0000,"IOWADARTER",2.0000
"BM",1994,"BSEINE",18.0000,"JOHNNYDARTER",10.0000
"BM",1994,"CRAYTR",30.0000,"JOHNNYDARTER",1.0000
"BM",1994,"ELFISH",4.0000,"JOHNNYDARTER",2.0000
"BM",1994,"BSEINE",18.0000,"LARGEMOUTHBASS",11.0000
"BM",1994,"FYKNET",6.0000,"LARGEMOUTHBASS",34.0000
"BM",1994,"ELFISH",4.0000,"LOGPERCH",3.0000
"BM",1994,"BSEINE",18.0000,"MIMICSHINER",4.0000
"BM",1994,"ELFISH",4.0000,"MIMICSHINER",69.0000
"BM",1994,"FYKNET",6.0000,"MIMICSHINER",5.0000
"BM",1994,"BSEINE",18.0000,"MOTTLEDSCULPIN",6.0000
"BM",1994,"ELFISH",4.0000,"MOTTLEDSCULPIN",1.0000
"BM",1994,"BSEINE",18.0000,"MUSKELLUNGE",1.0000
"BM",1994,"ELFISH",4.0000,"MUSKELLUNGE",1.0000
"BM",1994,"ELFISH",4.0000,"NORTHERNPIKE",1.0000
"BM",1994,"BSEINE",18.0000,"PUMPKINSEED",2.0000
"BM",1994,"BSEINE",18.0000,"ROCKBASS",38.0000
"BM",1994,"CRAYTR",30.0000,"ROCKBASS",1.0000
"BM",1994,"ELFISH",4.0000,"ROCKBASS",22.0000
"BM",1994,"FYKNET",6.0000,"ROCKBASS",48.0000
"BM",1994,"TRAMML",2.0000,"ROCKBASS",5.0000
"BM",1994,"BSEINE",18.0000,"SMALLMOUTHBASS",2.0000
"BM",1994,"ELFISH",4.0000,"SMALLMOUTHBASS",10.0000
"BM",1994,"FYKNET",6.0000,"SMALLMOUTHBASS",72.0000
"BM",1994,"BSEINE",18.0000,"WALLEYE",44.0000
"BM",1994,"ELFISH",4.0000,"WALLEYE",365.0000
"BM",1994,"FYKNET",6.0000,"WALLEYE",3.0000
"BM",1994,"TRAMML",2.0000,"WALLEYE",7.0000
"BM",1994,"VGN019",2.0000,"WALLEYE",0.9486
"BM",1994,"VGN051",2.0000,"WALLEYE",0.9808
"BM",1994,"VGN089",2.0000,"WALLEYE",1.9892
"BM",1994,"BSEINE",18.0000,"WHITESUCKER",12.0000
"BM",1994,"ELFISH",4.0000,"WHITESUCKER",15.0000
"BM",1994,"FYKNET",6.0000,"WHITESUCKER",2.0000
"BM",1994,"TRAMML",2.0000,"WHITESUCKER",1.0000
"BM",1994,"TRAMML",2.0000,"YELLOWBULLHEAD",2.0000
"BM",1994,"BSEINE",18.0000,"YELLOWPERCH",55.0000
"BM",1994,"CRAYTR",30.0000,"YELLOWPERCH",3.0000
"BM",1994,"ELFISH",4.0000,"YELLOWPERCH",6.0000
"BM",1994,"FYKNET",6.0000,"YELLOWPERCH",13.0000
"BM",1994,"TRAMML",2.0000,"YELLOWPERCH",8.0000
"BM",1994,"VGN025",2.0000,"YELLOWPERCH",0.8645
"BM",1995,"FYKNET",6.0000,"BLACKCRAPPIE",2.0000
"BM",1995,"BSEINE",18.0000,"BLUEGILL",5.0000
"BM",1995,"FYKNET",6.0000,"BLUEGILL",2.0000
"BM",1995,"BSEINE",18.0000,"BLUNTNOSEMINNOW",15.0000
"BM",1995,"CRAYTR",28.0000,"BLUNTNOSEMINNOW",2.0000
"BM",1995,"ELFISH",4.0000,"BLUNTNOSEMINNOW",16.0000
"BM",1995,"FYKNET",6.0000,"BLUNTNOSEMINNOW",17.0000
"BM",1995,"BSEINE",18.0000,"BURBOT",2.0000
"BM",1995,"CRAYTR",28.0000,"BURBOT",1.0000
"BM",1995,"VGN019",2.0000,"CISCO",0.9990
"BM",1995,"VGN051",2.0000,"CISCO",0.9993
"BM",1995,"VGN064",2.0000,"CISCO",5.0355
"BM",1995,"VGN089",2.0000,"CISCO",5.0687
"BM",1995,"BSEINE",18.0000,"COMMONSHINER",4.0000
"BM",1995,"BSEINE",18.0000,"JOHNNYDARTER",9.0000
"BM",1995,"BSEINE",18.0000,"LARGEMOUTHBASS",5.0000
"BM",1995,"FYKNET",6.0000,"LARGEMOUTHBASS",23.0000
"BM",1995,"BSEINE",18.0000,"MIMICSHINER",44.0000
"BM",1995,"ELFISH",4.0000,"MIMICSHINER",32.0000
"BM",1995,"BSEINE",18.0000,"MOTTLEDSCULPIN",2.0000
"BM",1995,"TRAMML",2.0000,"NORTHERNPIKE",1.0000
"BM",1995,"BSEINE",18.0000,"PUMPKINSEED",1.0000
"BM",1995,"BSEINE",18.0000,"ROCKBASS",25.0000
"BM",1995,"CRAYTR",28.0000,"ROCKBASS",2.0000
"BM",1995,"ELFISH",4.0000,"ROCKBASS",6.0000
"BM",1995,"FYKNET",6.0000,"ROCKBASS",66.0000
"BM",1995,"TRAMML",2.0000,"ROCKBASS",5.0000
"BM",1995,"BSEINE",18.0000,"SMALLMOUTHBASS",1.0000
"BM",1995,"ELFISH",4.0000,"SMALLMOUTHBASS",3.0000
"BM",1995,"FYKNET",6.0000,"SMALLMOUTHBASS",40.0000
"BM",1995,"TRAMML",2.0000,"SMALLMOUTHBASS",1.0000
"BM",1995,"BSEINE",18.0000,"WALLEYE",6.0000
"BM",1995,"ELFISH",4.0000,"WALLEYE",64.0000
"BM",1995,"FYKNET",6.0000,"WALLEYE",2.0000
"BM",1995,"TRAMML",2.0000,"WALLEYE",11.0000
"BM",1995,"ELFISH",4.0000,"WHITESUCKER",5.0000
"BM",1995,"TRAMML",2.0000,"WHITESUCKER",2.0000
"BM",1995,"BSEINE",18.0000,"YELLOWPERCH",21.0000
"BM",1995,"CRAYTR",28.0000,"YELLOWPERCH",1.0000
"BM",1995,"ELFISH",4.0000,"YELLOWPERCH",3.0000
"BM",1995,"TRAMML",2.0000,"YELLOWPERCH",4.0000
"BM",1996,"BSEINE",18.0000,"BLACKCRAPPIE",21.0000
"BM",1996,"ELFISH",4.0000,"BLACKCRAPPIE",3.0000
"BM",1996,"BSEINE",18.0000,"BLACKNOSESHINER",8.0000
"BM",1996,"ELFISH",4.0000,"BLACKNOSESHINER",2.0000
"BM",1996,"BSEINE",18.0000,"BLUEGILL",21.0000
"BM",1996,"ELFISH",4.0000,"BLUEGILL",2.0000
"BM",1996,"FYKNET",6.0000,"BLUEGILL",3.0000
"BM",1996,"CRAYTR",30.0000,"BLUNTNOSEMINNOW",6.0000
"BM",1996,"ELFISH",4.0000,"BLUNTNOSEMINNOW",25.0000
"BM",1996,"FYKNET",6.0000,"BLUNTNOSEMINNOW",13.0000
"BM",1996,"BSEINE",18.0000,"BURBOT",8.0000
"BM",1996,"ELFISH",4.0000,"BURBOT",3.0000
"BM",1996,"FYKNET",6.0000,"BURBOT",4.0000
"BM",1996,"TRAMML",2.0000,"BURBOT",1.0000
"BM",1996,"VGN019",2.0000,"CISCO",11.1337
"BM",1996,"VGN038",2.0000,"CISCO",1.0194
"BM",1996,"VGN051",2.0000,"CISCO",1.0177
"BM",1996,"VGN064",2.0000,"CISCO",1.0147
"BM",1996,"VGN089",2.0000,"CISCO",1.0150
"BM",1996,"BSEINE",18.0000,"COMMONSHINER",22.0000
"BM",1996,"BSEINE",18.0000,"GOLDENSHINER",18.0000
"BM",1996,"BSEINE",18.0000,"JOHNNYDARTER",5.0000
"BM",1996,"BSEINE",18.0000,"LARGEMOUTHBASS",7.0000
"BM",1996,"ELFISH",4.0000,"LARGEMOUTHBASS",1.0000
"BM",1996,"FYKNET",6.0000,"LARGEMOUTHBASS",9.0000
"BM",1996,"ELFISH",4.0000,"LOGPERCH",3.0000
"BM",1996,"BSEINE",18.0000,"MIMICSHINER",11.0000
"BM",1996,"CRAYTR",30.0000,"MIMICSHINER",3.0000
"BM",1996,"ELFISH",4.0000,"MIMICSHINER",7.0000
"BM",1996,"FYKNET",6.0000,"MIMICSHINER",1216.0000
"BM",1996,"BSEINE",18.0000,"MOTTLEDSCULPIN",4.0000
"BM",1996,"ELFISH",4.0000,"MOTTLEDSCULPIN",1.0000
"BM",1996,"BSEINE",18.0000,"MUSKELLUNGE",1.0000
"BM",1996,"VGN064",2.0000,"MUSKELLUNGE",1.0835
"BM",1996,"ELFISH",4.0000,"NORTHERNPIKE",2.0000
"BM",1996,"TRAMML",2.0000,"NORTHERNPIKE",3.0000
"BM",1996,"BSEINE",18.0000,"ROCKBASS",5.0000
"BM",1996,"CRAYTR",30.0000,"ROCKBASS",1.0000
"BM",1996,"ELFISH",4.0000,"ROCKBASS",33.0000
"BM",1996,"FYKNET",6.0000,"ROCKBASS",66.0000
"BM",1996,"TRAMML",2.0000,"ROCKBASS",8.0000
"BM",1996,"BSEINE",18.0000,"SMALLMOUTHBASS",2.0000
"BM",1996,"ELFISH",4.0000,"SMALLMOUTHBASS",7.0000
"BM",1996,"FYKNET",6.0000,"SMALLMOUTHBASS",76.0000
"BM",1996,"TRAMML",2.0000,"SMALLMOUTHBASS",1.0000
"BM",1996,"BSEINE",18.0000,"UNIDENTIFIED",2.0000
"BM",1996,"TRAMML",2.0000,"UNIDENTIFIED",1.0000
"BM",1996,"BSEINE",18.0000,"UNIDSUNFISH",4.0000
"BM",1996,"ELFISH",4.0000,"WALLEYE",113.0000
"BM",1996,"TRAMML",2.0000,"WALLEYE",7.0000
"BM",1996,"VGN038",2.0000,"WALLEYE",5.3209
"BM",1996,"VGN051",2.0000,"WALLEYE",5.3752
"BM",1996,"ELFISH",4.0000,"WHITESUCKER",10.0000
"BM",1996,"FYKNET",6.0000,"WHITESUCKER",3.0000
"BM",1996,"TRAMML",2.0000,"WHITESUCKER",3.0000
"BM",1996,"BSEINE",18.0000,"YELLOWPERCH",30849.0000
"BM",1996,"CRAYTR",30.0000,"YELLOWPERCH",5.0000
"BM",1996,"ELFISH",4.0000,"YELLOWPERCH",95.0000
"BM",1996,"FYKNET",6.0000,"YELLOWPERCH",23729.0000
"BM",1996,"TRAMML",2.0000,"YELLOWPERCH",7.0000
"BM",1997,"FYKNET",6.0000,"BLACKNOSESHINER",1.0000
"BM",1997,"BSEINE",12.0000,"BLUNTNOSEMINNOW",55.0000
"BM",1997,"CRAYTR",32.0000,"BLUNTNOSEMINNOW",7.0000
"BM",1997,"ELFISH",3.0000,"BLUNTNOSEMINNOW",14.0000
"BM",1997,"FYKNET",6.0000,"BLUNTNOSEMINNOW",150.0000
"BM",1997,"FYKNET",6.0000,"BURBOT",2.0000
"BM",1997,"VGN019",2.0000,"CISCO",4.9950
"BM",1997,"VGN038",2.0000,"CISCO",0.9990
"BM",1997,"VGN051",2.0000,"CISCO",1.0792
"BM",1997,"VGN064",2.0000,"CISCO",1.0779
"BM",1997,"VGN089",2.0000,"CISCO",6.4083
"BM",1997,"BSEINE",12.0000,"JOHNNYDARTER",7.0000
"BM",1997,"ELFISH",3.0000,"JOHNNYDARTER",1.0000
"BM",1997,"FYKNET",6.0000,"JOHNNYDARTER",1.0000
"BM",1997,"BSEINE",12.0000,"LARGEMOUTHBASS",5.0000
"BM",1997,"ELFISH",3.0000,"LARGEMOUTHBASS",2.0000
"BM",1997,"FYKNET",6.0000,"LARGEMOUTHBASS",31.0000
"BM",1997,"CRAYTR",32.0000,"MIMICSHINER",1.0000
"BM",1997,"FYKNET",6.0000,"MIMICSHINER",56.0000
"BM",1997,"BSEINE",12.0000,"MOTTLEDSCULPIN",3.0000
"BM",1997,"FYKNET",6.0000,"MOTTLEDSCULPIN",1.0000
"BM",1997,"BSEINE",12.0000,"NORTHERNPIKE",2.0000
"BM",1997,"ELFISH",3.0000,"NORTHERNPIKE",4.0000
"BM",1997,"TRAMML",2.0000,"NORTHERNPIKE",1.0000
"BM",1997,"BSEINE",12.0000,"ROCKBASS",16.0000
"BM",1997,"ELFISH",3.0000,"ROCKBASS",7.0000
"BM",1997,"FYKNET",6.0000,"ROCKBASS",37.0000
"BM",1997,"TRAMML",2.0000,"ROCKBASS",4.0000
"BM",1997,"BSEINE",12.0000,"SMALLMOUTHBASS",5.0000
"BM",1997,"ELFISH",3.0000,"SMALLMOUTHBASS",2.0000
"BM",1997,"FYKNET",6.0000,"SMALLMOUTHBASS",38.0000
"BM",1997,"BSEINE",12.0000,"WALLEYE",26.0000
"BM",1997,"ELFISH",3.0000,"WALLEYE",87.0000
"BM",1997,"FYKNET",6.0000,"WALLEYE",3.0000
"BM",1997,"TRAMML",2.0000,"WALLEYE",10.0000
"BM",1997,"VGN038",2.0000,"WALLEYE",1.0105
"BM",1997,"VGN064",2.0000,"WALLEYE",1.4842
"BM",1997,"VGN089",2.0000,"WALLEYE",1.0029
"BM",1997,"BSEINE",12.0000,"WHITESUCKER",3.0000
"BM",1997,"ELFISH",3.0000,"WHITESUCKER",2.0000
"BM",1997,"FYKNET",6.0000,"WHITESUCKER",46.0000
"BM",1997,"TRAMML",2.0000,"WHITESUCKER",1.0000
"BM",1997,"BSEINE",12.0000,"YELLOWPERCH",70.0000
"BM",1997,"ELFISH",3.0000,"YELLOWPERCH",10.0000
"BM",1997,"FYKNET",6.0000,"YELLOWPERCH",165.0000
"BM",1998,"BSEINE",12.0000,"BLACKCRAPPIE",3.0000
"BM",1998,"FYKNET",6.0000,"BLACKCRAPPIE",1.0000
"BM",1998,"BSEINE",12.0000,"BLUEGILL",2.0000
"BM",1998,"ELFISH",3.0000,"BLUEGILL",2.0000
"BM",1998,"FYKNET",6.0000,"BLUEGILL",1.0000
"BM",1998,"BSEINE",12.0000,"BLUNTNOSEMINNOW",41.0000
"BM",1998,"CRAYTR",18.0000,"BLUNTNOSEMINNOW",6.0000
"BM",1998,"ELFISH",3.0000,"BLUNTNOSEMINNOW",55.0000
"BM",1998,"FYKNET",6.0000,"BLUNTNOSEMINNOW",58.0000
"BM",1998,"BSEINE",12.0000,"BURBOT",1.0000
"BM",1998,"VGN019",2.0000,"CISCO",20.8422
"BM",1998,"VGN025",2.0000,"CISCO",0.9863
"BM",1998,"VGN064",2.0000,"CISCO",1.0022
"BM",1998,"VGN089",2.0000,"CISCO",5.9558
"BM",1998,"BSEINE",12.0000,"IOWADARTER",1.0000
"BM",1998,"BSEINE",12.0000,"JOHNNYDARTER",6.0000
"BM",1998,"ELFISH",3.0000,"JOHNNYDARTER",1.0000
"BM",1998,"BSEINE",12.0000,"LARGEMOUTHBASS",7.0000
"BM",1998,"FYKNET",6.0000,"LARGEMOUTHBASS",17.0000
"BM",1998,"ELFISH",3.0000,"LOGPERCH",2.0000
"BM",1998,"BSEINE",12.0000,"MIMICSHINER",128.0000
"BM",1998,"ELFISH",3.0000,"MIMICSHINER",93.0000
"BM",1998,"FYKNET",6.0000,"MIMICSHINER",10.0000
"BM",1998,"BSEINE",12.0000,"MOTTLEDSCULPIN",2.0000
"BM",1998,"ELFISH",3.0000,"MOTTLEDSCULPIN",2.0000
"BM",1998,"ELFISH",3.0000,"MUSKELLUNGE",1.0000
"BM",1998,"FYKNET",6.0000,"MUSKELLUNGE",1.0000
"BM",1998,"TRAMML",2.0000,"MUSKELLUNGE",1.0000
"BM",1998,"BSEINE",12.0000,"NORTHERNPIKE",2.0000
"BM",1998,"ELFISH",3.0000,"NORTHERNPIKE",2.0000
"BM",1998,"TRAMML",2.0000,"NORTHERNPIKE",9.0000
"BM",1998,"FYKNET",6.0000,"PUMPKINSEED",3.0000
"BM",1998,"BSEINE",12.0000,"ROCKBASS",29.0000
"BM",1998,"CRAYTR",18.0000,"ROCKBASS",2.0000
"BM",1998,"ELFISH",3.0000,"ROCKBASS",8.0000
"BM",1998,"FYKNET",6.0000,"ROCKBASS",46.0000
"BM",1998,"TRAMML",2.0000,"ROCKBASS",4.0000
"BM",1998,"BSEINE",12.0000,"SMALLMOUTHBASS",20.0000
"BM",1998,"ELFISH",3.0000,"SMALLMOUTHBASS",33.0000
"BM",1998,"FYKNET",6.0000,"SMALLMOUTHBASS",125.0000
"BM",1998,"TRAMML",2.0000,"SMALLMOUTHBASS",3.0000
"BM",1998,"BSEINE",12.0000,"WALLEYE",5.0000
"BM",1998,"ELFISH",3.0000,"WALLEYE",40.0000
"BM",1998,"TRAMML",2.0000,"WALLEYE",4.0000
"BM",1998,"VGN051",2.0000,"WALLEYE",1.0071
"BM",1998,"VGN064",2.0000,"WALLEYE",0.9728
"BM",1998,"BSEINE",12.0000,"WHITESUCKER",5.0000
"BM",1998,"ELFISH",3.0000,"WHITESUCKER",1.0000
"BM",1998,"FYKNET",6.0000,"WHITESUCKER",2.0000
"BM",1998,"FYKNET",6.0000,"YELLOWBULLHEAD",1.0000
"BM",1998,"BSEINE",12.0000,"YELLOWPERCH",22.0000
"BM",1998,"CRAYTR",18.0000,"YELLOWPERCH",1.0000
"BM",1998,"ELFISH",3.0000,"YELLOWPERCH",11.0000
"BM",1998,"FYKNET",6.0000,"YELLOWPERCH",9.0000
"BM",1998,"TRAMML",2.0000,"YELLOWPERCH",5.0000
"BM",1999,"BSEINE",12.0000,"BLUEGILL",13.0000
"BM",1999,"FYKNET",6.0000,"BLUEGILL",8.0000
"BM",1999,"BSEINE",12.0000,"BLUNTNOSEMINNOW",38.0000
"BM",1999,"CRAYTR",18.0000,"BLUNTNOSEMINNOW",7.0000
"BM",1999,"ELFISH",3.0000,"BLUNTNOSEMINNOW",2.0000
"BM",1999,"FYKNET",6.0000,"BLUNTNOSEMINNOW",50.0000
"BM",1999,"BSEINE",12.0000,"BURBOT",7.0000
"BM",1999,"FYKNET",6.0000,"BURBOT",2.0000
"BM",1999,"VGN019",2.0000,"CISCO",192.2541
"BM",1999,"VGN064",2.0000,"CISCO",5.0363
"BM",1999,"VGN089",2.0000,"CISCO",4.0091
"BM",1999,"BSEINE",12.0000,"IOWADARTER",1.0000
"BM",1999,"BSEINE",12.0000,"JOHNNYDARTER",3.0000
"BM",1999,"BSEINE",12.0000,"LARGEMOUTHBASS",5.0000
"BM",1999,"FYKNET",6.0000,"LARGEMOUTHBASS",9.0000
"BM",1999,"ELFISH",3.0000,"LOGPERCH",3.0000
"BM",1999,"BSEINE",12.0000,"MIMICSHINER",57.0000
"BM",1999,"ELFISH",3.0000,"MIMICSHINER",3.0000
"BM",1999,"FYKNET",6.0000,"MIMICSHINER",5.0000
"BM",1999,"BSEINE",12.0000,"MOTTLEDSCULPIN",3.0000
"BM",1999,"FYKNET",6.0000,"MOTTLEDSCULPIN",1.0000
"BM",1999,"BSEINE",12.0000,"NORTHERNPIKE",2.0000
"BM",1999,"TRAMML",2.0000,"NORTHERNPIKE",3.0000
"BM",1999,"BSEINE",12.0000,"PUMPKINSEED",1.0000
"BM",1999,"FYKNET",6.0000,"PUMPKINSEED",3.0000
"BM",1999,"BSEINE",12.0000,"ROCKBASS",24.0000
"BM",1999,"ELFISH",3.0000,"ROCKBASS",4.0000
"BM",1999,"FYKNET",6.0000,"ROCKBASS",27.0000
"BM",1999,"TRAMML",2.0000,"ROCKBASS",7.0000
"BM",1999,"BSEINE",12.0000,"SMALLMOUTHBASS",10.0000
"BM",1999,"ELFISH",3.0000,"SMALLMOUTHBASS",11.0000
"BM",1999,"FYKNET",6.0000,"SMALLMOUTHBASS",119.0000
"BM",1999,"TRAMML",2.0000,"SMALLMOUTHBASS",7.0000
"BM",1999,"BSEINE",12.0000,"WALLEYE",51.0000
"BM",1999,"ELFISH",3.0000,"WALLEYE",38.0000
"BM",1999,"FYKNET",6.0000,"WALLEYE",1.0000
"BM",1999,"TRAMML",2.0000,"WALLEYE",7.0000
"BM",1999,"VGN051",2.0000,"WALLEYE",2.3641
"BM",1999,"VGN064",2.0000,"WALLEYE",1.0213
"BM",1999,"VGN089",2.0000,"WALLEYE",1.0139
"BM",1999,"BSEINE",12.0000,"WHITESUCKER",9.0000
"BM",1999,"ELFISH",3.0000,"WHITESUCKER",1.0000
"BM",1999,"BSEINE",12.0000,"YELLOWPERCH",167.0000
"BM",1999,"CRAYTR",18.0000,"YELLOWPERCH",3.0000
"BM",1999,"ELFISH",3.0000,"YELLOWPERCH",5.0000
"BM",1999,"FYKNET",6.0000,"YELLOWPERCH",62.0000
"BM",1999,"TRAMML",2.0000,"YELLOWPERCH",4.0000
"BM",1999,"VGN019",2.0000,"YELLOWPERCH",6.4934
"BM",2000,"BSEINE",12.0000,"BLUEGILL",1.0000
"BM",2000,"ELFISH",3.0000,"BLUEGILL",2.0000
"BM",2000,"FYKNET",6.0000,"BLUEGILL",7.0000
"BM",2000,"BSEINE",12.0000,"BLUNTNOSEMINNOW",2.0000
"BM",2000,"ELFISH",3.0000,"BLUNTNOSEMINNOW",20.0000
"BM",2000,"FYKNET",6.0000,"BLUNTNOSEMINNOW",78.0000
"BM",2000,"VGN019",2.0000,"CISCO",53.3600
"BM",2000,"VGN032",2.0000,"CISCO",10.0453
"BM",2000,"VGN038",2.0000,"CISCO",9.9900
"BM",2000,"VGN051",2.0000,"CISCO",4.9950
"BM",2000,"VGN064",2.0000,"CISCO",8.9910
"BM",2000,"VGN089",2.0000,"CISCO",6.9930
"BM",2000,"FYKNET",6.0000,"COMMONSHINER",2.0000
"BM",2000,"ELFISH",3.0000,"GRASSPICKEREL",1.0000
"BM",2000,"BSEINE",12.0000,"IOWADARTER",1.0000
"BM",2000,"ELFISH",3.0000,"JOHNNYDARTER",17.0000
"BM",2000,"FYKNET",6.0000,"JOHNNYDARTER",2.0000
"BM",2000,"BSEINE",12.0000,"LARGEMOUTHBASS",1.0000
"BM",2000,"FYKNET",6.0000,"LARGEMOUTHBASS",16.0000
"BM",2000,"ELFISH",3.0000,"LOGPERCH",1.0000
"BM",2000,"FYKNET",6.0000,"LOGPERCH",1.0000
"BM",2000,"BSEINE",12.0000,"MIMICSHINER",3.0000
"BM",2000,"ELFISH",3.0000,"MIMICSHINER",38.0000
"BM",2000,"BSEINE",12.0000,"MOTTLEDSCULPIN",1.0000
"BM",2000,"ELFISH",3.0000,"MOTTLEDSCULPIN",1.0000
"BM",2000,"ELFISH",3.0000,"MUSKELLUNGE",1.0000
"BM",2000,"ELFISH",3.0000,"NORTHERNPIKE",1.0000
"BM",2000,"FYKNET",6.0000,"NORTHERNPIKE",2.0000
"BM",2000,"TRAMML",2.0000,"NORTHERNPIKE",4.0000
"BM",2000,"BSEINE",12.0000,"PUMPKINSEED",2.0000
"BM",2000,"BSEINE",12.0000,"ROCKBASS",2.0000
"BM",2000,"ELFISH",3.0000,"ROCKBASS",12.0000
"BM",2000,"FYKNET",6.0000,"ROCKBASS",26.0000
"BM",2000,"BSEINE",12.0000,"SMALLMOUTHBASS",14.0000
"BM",2000,"ELFISH",3.0000,"SMALLMOUTHBASS",30.0000
"BM",2000,"FYKNET",6.0000,"SMALLMOUTHBASS",212.0000
"BM",2000,"TRAMML",2.0000,"SMALLMOUTHBASS",6.0000
"BM",2000,"BSEINE",12.0000,"WALLEYE",19.0000
"BM",2000,"ELFISH",3.0000,"WALLEYE",143.0000
"BM",2000,"FYKNET",6.0000,"WALLEYE",3.0000
"BM",2000,"VGN019",2.0000,"WALLEYE",1.1385
"BM",2000,"VGN038",2.0000,"WALLEYE",3.4709
"BM",2000,"VGN051",2.0000,"WALLEYE",1.1294
"BM",2000,"BSEINE",12.0000,"WHITESUCKER",4.0000
"BM",2000,"ELFISH",3.0000,"WHITESUCKER",15.0000
"BM",2000,"FYKNET",6.0000,"WHITESUCKER",3.0000
"BM",2000,"BSEINE",12.0000,"YELLOWPERCH",284.0000
"BM",2000,"ELFISH",3.0000,"YELLOWPERCH",91.0000
"BM",2000,"FYKNET",6.0000,"YELLOWPERCH",489.0000
"BM",2000,"TRAMML",2.0000,"YELLOWPERCH",10.0000
"BM",2001,"FYKNET",6.0000,"BLUEGILL",1.0000
"BM",2001,"BSEINE",12.0000,"BLUNTNOSEMINNOW",15.0000
"BM",2001,"ELFISH",3.0000,"BLUNTNOSEMINNOW",38.0000
"BM",2001,"FYKNET",6.0000,"BLUNTNOSEMINNOW",94.0000
"BM",2001,"VGN019",2.0000,"CISCO",21.0725
"BM",2001,"VGN064",2.0000,"CISCO",1.0154
"BM",2001,"VGN089",2.0000,"CISCO",2.0352
"BM",2001,"ELFISH",3.0000,"JOHNNYDARTER",2.0000
"BM",2001,"FYKNET",6.0000,"JOHNNYDARTER",2.0000
"BM",2001,"BSEINE",12.0000,"LARGEMOUTHBASS",1.0000
"BM",2001,"FYKNET",6.0000,"LARGEMOUTHBASS",3.0000
"BM",2001,"ELFISH",3.0000,"LOGPERCH",2.0000
"BM",2001,"BSEINE",12.0000,"MIMICSHINER",3.0000
"BM",2001,"ELFISH",3.0000,"MIMICSHINER",40.0000
"BM",2001,"FYKNET",6.0000,"MIMICSHINER",1613.0000
"BM",2001,"BSEINE",12.0000,"MOTTLEDSCULPIN",1.0000
"BM",2001,"BSEINE",12.0000,"MUSKELLUNGE",1.0000
"BM",2001,"ELFISH",3.0000,"MUSKYPIKEHYBRID",2.0000
"BM",2001,"TRAMML",2.0000,"NORTHERNPIKE",2.0000
"BM",2001,"BSEINE",12.0000,"PUMPKINSEED",2.0000
